participant_id,study_id,participant_age,session_date,session_time,trial_number,condition,category,image_name,image_location,word,click_order,rt,id,typicality,experiment_date,date_of_birth,experimenter,notes,exclude,exclusion_reason,exact_age
42,exp_2_child,4,01/29/2026,15:23:01,7,novel_word_condition,shoes,shoe_ghillie_3_2.png,6,serns,1,3263,3,2,11/29/2026,10/14/2021,OL,"Same calibration errors as before, had to refresh the game twice; third time though had no problems",TRUE,NA,61.51823858034834
42,exp_2_child,4,01/29/2026,15:23:01,7,novel_word_condition,shoes,shoe_loafer_2_1.png,1,serns,2,4064,2,1,11/29/2026,10/14/2021,OL,"Same calibration errors as before, had to refresh the game twice; third time though had no problems",TRUE,NA,61.51823858034834
42,exp_2_child,4,01/29/2026,15:23:01,8,novel_word_condition,spoons,spoon_slotted_3_2.png,6,palts,1,2813,3,2,11/29/2026,10/14/2021,OL,"Same calibration errors as before, had to refresh the game twice; third time though had no problems",TRUE,NA,61.51823858034834
42,exp_2_child,4,01/29/2026,15:23:01,8,novel_word_condition,spoons,spoon_slotted_1_2.png,1,palts,2,3863,1,2,11/29/2026,10/14/2021,OL,"Same calibration errors as before, had to refresh the game twice; third time though had no problems",TRUE,NA,61.51823858034834
42,exp_2_child,4,01/29/2026,15:23:01,9,novel_word_condition,flowers,flower_round_1_1.png,6,gades,1,2664,1,1,11/29/2026,10/14/2021,OL,"Same calibration errors as before, had to refresh the game twice; third time though had no problems",TRUE,NA,61.51823858034834
42,exp_2_child,4,01/29/2026,15:23:01,9,novel_word_condition,flowers,flower_trumpet_3_2.png,10,gades,2,3513,3,2,11/29/2026,10/14/2021,OL,"Same calibration errors as before, had to refresh the game twice; third time though had no problems",TRUE,NA,61.51823858034834
13,exp_2_child,4,11/04/2025,10:00:33,0,familiar_word_condition,carrots,carrot_carrot_2_0.png,9,carrots,1,3353,2,0,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,0,familiar_word_condition,carrots,carrot_carrot_5_0.png,8,carrots,2,4286,5,0,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,1,familiar_word_condition,apples,apple_apple_3_0.png,8,apples,1,3712,3,0,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,1,familiar_word_condition,apples,apple_apple_5_0.png,9,apples,2,4381,5,0,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,2,familiar_word_condition,leaves,leaf_droplet_3_1.png,8,leaves,1,2963,3,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,2,familiar_word_condition,leaves,leaf_droplet_2_1.png,9,leaves,2,3679,2,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,3,familiar_word_condition,shells,shell_fan_3_1.png,8,shells,1,3026,3,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,3,familiar_word_condition,shells,shell_spiral_2_1.png,9,shells,2,3814,2,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,4,familiar_word_condition,spoons,spoon_soup_3_1.png,6,spoons,1,5132,3,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,4,familiar_word_condition,spoons,spoon_teaspoon_3_1.png,5,spoons,2,6131,3,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,5,familiar_word_condition,cups,cup_glass_3_1.png,4,cups,1,3731,3,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,5,familiar_word_condition,cups,cup_teacup_1_1.png,5,cups,2,5247,1,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,6,familiar_word_condition,hats,hat_sun_2_1.png,4,hats,1,2545,2,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,6,familiar_word_condition,hats,hat_party_3_2.png,5,hats,2,3246,3,2,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,7,familiar_word_condition,mushrooms,mushroom_disc_1_2.png,5,mushrooms,1,4062,1,2,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,7,familiar_word_condition,mushrooms,mushroom_enoki_2_1.png,4,mushrooms,2,4837,2,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,8,familiar_word_condition,flowers,flower_star_3_1.png,4,flowers,1,3271,3,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,8,familiar_word_condition,flowers,flower_iris_2_2.png,5,flowers,2,4007,2,2,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,9,familiar_word_condition,shoes,shoe_ghillie_1_2.png,4,shoes,1,3226,1,2,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
13,exp_2_child,4,11/04/2025,10:00:33,9,familiar_word_condition,shoes,shoe_sneaker_3_1.png,0,shoes,2,3931,3,1,11/4/2025,8/28/2021,CB,NA,FALSE,NA,50.246467302004604
10,exp_2_child,3,11/04/2025,09:24:50,0,familiar_word_condition,carrots,carrot_carrot_5_0.png,9,carrots,1,5021,5,0,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,0,familiar_word_condition,carrots,carrot_carrot_6_0.png,10,carrots,2,5921,6,0,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,1,familiar_word_condition,apples,strawberry_strawberry_3_0.png,9,apples,1,3038,3,0,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,1,familiar_word_condition,apples,apple_apple_6_0.png,10,apples,2,6333,6,0,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,2,familiar_word_condition,leaves,leaf_droplet_2_1.png,6,leaves,1,4849,2,1,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,2,familiar_word_condition,leaves,leaf_heart_3_2.png,5,leaves,2,5664,3,2,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,3,familiar_word_condition,shoes,shoe_sneaker_1_1.png,9,shoes,1,3726,1,1,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,3,familiar_word_condition,shoes,shoe_loafer_3_1.png,10,shoes,2,5079,3,1,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,4,familiar_word_condition,flowers,flower_round_1_1.png,8,flowers,1,3730,1,1,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,4,familiar_word_condition,flowers,flower_star_1_1.png,9,flowers,2,4617,1,1,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,5,familiar_word_condition,mushrooms,mushroom_bell_1_2.png,10,mushrooms,1,4725,1,2,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,5,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,9,mushrooms,2,5811,3,1,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,6,familiar_word_condition,hats,hat_sun_1_1.png,8,hats,1,2615,1,1,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,6,familiar_word_condition,hats,hat_sun_3_1.png,4,hats,2,3711,3,1,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,7,familiar_word_condition,spoons,spoon_soup_2_1.png,9,spoons,1,3213,2,1,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,7,familiar_word_condition,spoons,spoon_teaspoon_1_1.png,5,spoons,2,4747,1,1,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,8,familiar_word_condition,cups,cup_glass_2_1.png,9,cups,1,3213,2,1,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,8,familiar_word_condition,cups,cup_glass_1_1.png,8,cups,2,5098,1,1,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,9,familiar_word_condition,shells,shell_spiral_3_1.png,10,shells,1,7565,3,1,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
10,exp_2_child,3,11/04/2025,09:24:50,9,familiar_word_condition,shells,shell_spiral_1_1.png,4,shells,2,12646,1,1,11/4/2025,9/23/2022,CB,NA,FALSE,NA,37.39730529083142
15,exp_2_child,4,11/04/2025,10:49:45,0,familiar_word_condition,carrots,carrot_carrot_3_0.png,11,carrots,1,8467,3,0,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,0,familiar_word_condition,carrots,carrot_carrot_4_0.png,6,carrots,2,10468,4,0,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,1,familiar_word_condition,apples,apple_apple_1_0.png,10,apples,1,4013,1,0,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,1,familiar_word_condition,apples,apple_apple_3_0.png,5,apples,2,12246,3,0,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,2,familiar_word_condition,flowers,flower_star_2_1.png,7,flowers,1,6097,2,1,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,2,familiar_word_condition,flowers,flower_star_3_1.png,10,flowers,2,9030,3,1,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,3,familiar_word_condition,mushrooms,mushroom_bell_2_2.png,7,mushrooms,1,6829,2,2,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,3,familiar_word_condition,mushrooms,mushroom_bell_3_2.png,10,mushrooms,2,8163,3,2,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,4,familiar_word_condition,cups,cup_teacup_2_1.png,10,cups,1,3310,2,1,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,4,familiar_word_condition,cups,cup_teacup_1_1.png,9,cups,2,8431,1,1,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,5,familiar_word_condition,spoons,spoon_teaspoon_3_1.png,9,spoons,1,5761,3,1,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,5,familiar_word_condition,spoons,spoon_teaspoon_1_1.png,5,spoons,2,7361,1,1,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,6,familiar_word_condition,shoes,shoe_elf_2_2.png,11,shoes,1,9314,2,2,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,6,familiar_word_condition,shoes,shoe_elf_1_2.png,10,shoes,2,12613,1,2,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,7,familiar_word_condition,leaves,leaf_bean_3_2.png,10,leaves,1,4313,3,2,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,7,familiar_word_condition,leaves,leaf_bean_2_2.png,9,leaves,2,5763,2,2,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,8,familiar_word_condition,shells,shell_spiral_3_1.png,7,shells,1,2880,3,1,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,8,familiar_word_condition,shells,shell_spiral_2_1.png,8,shells,2,4112,2,1,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,9,familiar_word_condition,hats,hat_jester_3_2.png,9,hats,1,8162,3,2,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
15,exp_2_child,4,11/04/2025,10:49:45,9,familiar_word_condition,hats,hat_jester_2_2.png,3,hats,2,9979,2,2,11/4/2025,5/24/2021,CB,NA,FALSE,NA,53.40124876766349
